Hotel_Name,Hotel_Rating,City,Feature_1,Feature_2,Feature_3,Feature_4,Feature_5,Feature_6,Feature_7,Feature_8,Feature_9,Hotel_Price
Hotel Gulmor - Hotel in Ludhiana,4.0,ludhiana,3-star hotel,Free breakfast,Free Wi-Fi,Free parking,Pool,Air conditioning,Restaurant,Room service,Full-service laundry,"₹2,471"
Regenta Central Klassik,4.3,ludhiana,4-star hotel,Free breakfast,Free Wi-Fi,Parking,Outdoor pool,Air conditioning,Fitness center,Spa,Bar,"₹4,368"
Hotel Maharaja Regency,4.4,ludhiana,3-star hotel,Free breakfast,Wi-Fi,Parking,Pool,Air conditioning,Bar,Restaurant,Room service,"₹4,750"
Hotel Brown,3.5,ludhiana,3-star hotel,Breakfast,Free Wi-Fi,Parking,Pool,Air conditioning,Kitchen in some rooms,Full-service laundry,NA,"₹1,140"
Clarks Inn Express Ludhiana,4.6,ludhiana,Free Wi-Fi,Parking,Pool,Room service,Kitchen in some rooms,Full-service laundry,NA,NA,NA,"₹5,107"
"City Heart Sarovar Portico, Ludhiana",4.1,ludhiana,3-star hotel,Breakfast,Air conditioning,Airport shuttle,Kid-friendly,NA,NA,NA,NA,NA
Hotel Ludhiana Regency,4.2,ludhiana,Breakfast,Free Wi-Fi,Free parking,Bar,Restaurant,Room service,Kitchen in some rooms,Full-service laundry,Kid-friendly,"₹2,177"
Grand Marian Hotel,4.1,ludhiana,3-star hotel,Free breakfast,Free Wi-Fi,Free parking,Air conditioning,Fitness center,Restaurant,Room service,Airport shuttle,"₹2,662"
Keys Select Ludhiana - By Lemon Tree Hotels,3.9,ludhiana,3-star hotel,Free breakfast,Wi-Fi,Free parking,Air conditioning,Fitness center,Bar,Restaurant,Room service,"₹3,517"
Hotel The Retro Regency,4.4,ludhiana,Breakfast ($),Free Wi-Fi,Parking ($),Air conditioning,Restaurant,Room service,Full-service laundry,Smoke-free property,NA,"₹1,636"
Hyatt Regency Ludhiana,4.4,ludhiana,5-star hotel,Breakfast ($),Free Wi-Fi,Free parking,Outdoor pool,Air conditioning,Fitness center,Bar,Restaurant,"₹11,757"
The Palm Court,4.3,ludhiana,4-star hotel,Free breakfast,Free Wi-Fi,Free parking,Air conditioning,Bar,Restaurant,Room service,Full-service laundry,NA
Leo Fort Hotel,3.9,ludhiana,Free breakfast,Wi-Fi,Parking,Air conditioning,Restaurant,Room service,Kitchen in some rooms,Full-service laundry,Kid-friendly,"₹2,735"
Hotel Kohinoor Palace & Banquets,3.9,ludhiana,3-star hotel,Free breakfast,Free Wi-Fi,Free parking,Air conditioning,Restaurant,Room service,Airport shuttle,Full-service laundry,"₹1,785"
Park Plaza Ludhiana,4.2,ludhiana,5-star hotel,Breakfast ($),Free Wi-Fi,Parking,Outdoor pool,Air conditioning,Fitness center,Spa,Bar,"₹10,276"
HOTEL PALM VIEW,4.7,ludhiana,Breakfast ($),Free Wi-Fi,Free parking,Air conditioning,Room service,Kitchen in some rooms,Kid-friendly,Smoke-free property,NA,"₹1,566"
Hotel NAT GRAND REGENCY,5.0,ludhiana,Breakfast ($),Free Wi-Fi,Free parking,Air conditioning,Bar,Restaurant,Room service,Full-service laundry,Accessible,"₹2,912"
G5 Villas | Rooms & Caretaker,3.4,ludhiana,House,Sleeps 3,1 bedroom,Air conditioning,Fireplace,Cable TV,Paid parking,Free Wi-Fi,No crib,"₹1,791"
ALI BAABA REGENCY - Deluxe Double Room,NA,ludhiana,House,Sleeps 4,1 bedroom,1 bathroom,3 beds,Air conditioning,Balcony,Crib,Fitness center,₹942
Hotel Gulmor - Hotel in Ludhiana,4.0,ludhiana,3-star hotel,Free breakfast,Free Wi-Fi,Free parking,Pool,Air conditioning,Restaurant,Room service,Full-service laundry,"₹2,471"
Leo Fort Hotel,3.9,ludhiana,Free breakfast,Wi-Fi,Parking,Air conditioning,Restaurant,Room service,Kitchen in some rooms,Full-service laundry,Kid-friendly,"₹2,735"
Crystal Palace,3.9,meerut,3-star hotel,Free breakfast,Free Wi-Fi,Parking,Air conditioning,Bar,Restaurant,Room service,Airport shuttle,"₹2,367"
Hotel Samrat Heavens,3.6,meerut,3-star hotel,Free breakfast,Free Wi-Fi,Free parking,Air conditioning,Pet-friendly,Bar,Restaurant,Room service,"₹2,034"
Hotel DownTown,4.1,meerut,Free Wi-Fi,Pool,Kitchen in some rooms,Full-service laundry,Smoke-free property,NA,NA,NA,NA,₹947
Crystal Palace,3.9,meerut,3-star hotel,Free breakfast,Free Wi-Fi,Parking,Air conditioning,Bar,Restaurant,Room service,Airport shuttle,"₹2,367"
"Country Inn & Suites by Radisson, Meerut",4.2,meerut,3-star hotel,Free breakfast,Wi-Fi,Free parking,Outdoor pool,Air conditioning,Fitness center,Spa,Restaurant,NA
Hotel MJ,3.0,meerut,Free Wi-Fi,Kitchen in some rooms,Full-service laundry,NA,NA,NA,NA,NA,NA,₹599
Hotel travel inn,3.5,meerut,3-star hotel,Free Wi-Fi,Parking,Pool,Air conditioning,Kitchen in some rooms,Full-service laundry,NA,NA,"₹1,170"
CAPITAL O74359 Hotel Mukut Mahal,3.7,meerut,3-star hotel,Free breakfast,Free Wi-Fi,Free parking,Air conditioning,Pet-friendly,Room service,Full-service laundry,Kid-friendly,₹847
Hotel Green Embassy (Rooms and Restaurant),4.1,meerut,NA,NA,NA,NA,NA,NA,NA,NA,NA,"₹1,817"
Doab vilas,4.0,meerut,Free breakfast,Free Wi-Fi,Free parking,Outdoor pool,Air conditioning,Restaurant,Room service,Kitchen in some rooms,Full-service laundry,NA
Hotel Samrat Heavens,3.6,meerut,3-star hotel,Free breakfast,Free Wi-Fi,Free parking,Air conditioning,Pet-friendly,Bar,Restaurant,Room service,"₹2,034"
The Grand Alora | Best Family Restaurent in Meerut,4.7,meerut,NA,NA,NA,NA,NA,NA,NA,NA,NA,"₹2,492"
Hotel Harmony Inn,4.2,meerut,4-star hotel,Free breakfast,Wi-Fi,Parking,Pool,Air conditioning,Bar,Restaurant,Room service,NA
TIVOLI IMPERIAL RESORT,4.1,meerut,NA,NA,NA,NA,NA,NA,NA,NA,NA,"₹1,803"
Hotel Metro Regency,3.7,meerut,Free Wi-Fi,Parking,Air conditioning,Restaurant,Kitchen in some rooms,Full-service laundry,Kid-friendly,NA,NA,"₹1,353"
Olivia Hotel,4.1,meerut,Breakfast,Free Wi-Fi,Parking,Air conditioning,Restaurant,Room service,Full-service laundry,Kid-friendly,NA,NA
Garden City Resorts | Rooms & Restaurant,3.8,meerut,Sleeps 9,3 bedrooms,Air conditioning,Elevator,Fireplace,Cable TV,Paid parking,No crib,No fitness center,"₹2,760"
3rd Milestone,4.4,meerut,NA,NA,NA,NA,NA,NA,NA,NA,NA,"₹2,870"
Green Serene Abode,4.9,meerut,Breakfast ($),Free Wi-Fi,Free parking,Air conditioning,Pet-friendly,Room service,Airport shuttle,Accessible,Kid-friendly,"₹2,688"
Hotel Broadway Inn(A Unit Of Posh Hospitality Pvt Ltd),4.1,meerut,Free breakfast,Wi-Fi,Parking,Pool,Air conditioning,Restaurant,Room service,Airport shuttle,Full-service laundry,NA
Koper kitchen Meerut (best restaurant in Meerut),3.5,meerut,Free breakfast,Restaurant,Room service,Kitchen in some rooms,Full-service laundry,Kid-friendly,NA,NA,NA,"₹2,492"
Outhouse,NA,meerut,House,Sleeps 10,3 bedrooms,3 bathrooms,5 beds,Air conditioning,Balcony,Heating,Ironing board,"₹3,922"
Hotel Rajhans Regency,4.1,meerut,Free breakfast,Free Wi-Fi,Parking,Pool,Restaurant,Room service,Kitchen in some rooms,Full-service laundry,NA,"₹2,221"
Hotel Hyphen Premier,4.2,meerut,3-star hotel,Free breakfast,Free Wi-Fi,Free parking,Air conditioning,Restaurant,Room service,Full-service laundry,Accessible,"₹4,256"
Hampton by Hilton Vadodara-Alkapuri,4.1,vadodara,3-star hotel,Free breakfast,Free Wi-Fi,Free parking,Outdoor pool,Air conditioning,Fitness center,Bar,Restaurant,"₹4,284"
Hotel Express Residency,4.2,vadodara,4-star hotel,Free breakfast,Free Wi-Fi,Free parking,Air conditioning,Fitness center,Restaurant,Room service,Airport shuttle,"₹3,001"
Shiv Sai Dormitory,4.6,vadodara,Sleeps 10,1 bed,Air conditioning,Balcony,Kid-friendly,Washer,Free parking,Free Wi-Fi,No airport shuttle,₹448
Four Points by Sheraton Vadodara,4.2,vadodara,4-star hotel,Breakfast ($),Free Wi-Fi,Free parking,Pool,Air conditioning,Fitness center,Restaurant,Room service,"₹3,912"
Hotel Royal Vadodara,3.4,vadodara,2-star hotel,Breakfast,Parking,Pool,Air conditioning,Restaurant,Room service,Kitchen in some rooms,Full-service laundry,₹899
Sayaji Hotel Vadodara,4.4,vadodara,5-star hotel,Free breakfast,Free Wi-Fi,Free parking,Pool,Air conditioning,Fitness center,Spa,Restaurant,"₹4,360"
Eastin Residences Vadodara,4.3,vadodara,4-star hotel,Free breakfast,Free Wi-Fi,Free parking,Air conditioning,Fitness center,Restaurant,Room service,Kitchen in rooms,"₹2,525"
Royal Orchid Central,4.2,vadodara,4-star hotel,Free breakfast,Free Wi-Fi,Free parking,Pool,Air conditioning,Fitness center,Restaurant,Room service,"₹2,705"
Grand Mercure Vadodara Surya Palace,4.4,vadodara,5-star hotel,Breakfast ($),Free Wi-Fi,Free parking,Outdoor pool,Air conditioning,Fitness center,Spa,Restaurant,"₹4,228"
Effotel By Sayaji Vadodara,4.4,vadodara,3-star hotel,Free breakfast,Free Wi-Fi,Free parking,Air conditioning,Fitness center,Restaurant,Room service,Airport shuttle,"₹2,874"
Hotel Express Residency,4.2,vadodara,4-star hotel,Free breakfast,Free Wi-Fi,Free parking,Air conditioning,Fitness center,Restaurant,Room service,Airport shuttle,"₹3,001"
7 Apple Hotel - Vadodara,4.4,vadodara,3-star hotel,Free breakfast,Wi-Fi,Free parking,Air conditioning,Restaurant,Room service,Airport shuttle,Accessible,"₹1,352"
Vivanta Vadodara,4.4,vadodara,5-star hotel,Free breakfast,Free Wi-Fi,Free parking,Outdoor pool,Air conditioning,Fitness center,Spa,Restaurant,"₹8,396"
Regenta Inn Vadodara,4.0,vadodara,3-star hotel,Free breakfast,Wi-Fi,Free parking,Air conditioning,Fitness center,Spa,Restaurant,Room service,"₹2,587"
"The Fern - An Ecotel Hotel, Vadodara",4.2,vadodara,4-star hotel,Free breakfast,Free Wi-Fi,Free parking,Air conditioning,Fitness center,Restaurant,Room service,Airport shuttle,"₹3,232"
Shagun Residency,3.5,vadodara,4-star hotel,Free breakfast,Free Wi-Fi,Air conditioning,Restaurant,Room service,Full-service laundry,Kid-friendly,NA,₹972
The Oasis Hotel,4.1,vadodara,3-star hotel,Free breakfast,Free Wi-Fi,Free parking,Pool,Air conditioning,Bar,Restaurant,Room service,"₹2,242"
Fairfield by Marriott Vadodara,4.3,vadodara,4-star hotel,Free breakfast,Free Wi-Fi,Free parking,Air conditioning,Fitness center,Restaurant,Room service,Airport shuttle,"₹5,407"
Lords Inn Vadodara,4.0,vadodara,3-star hotel,Breakfast ($),Free Wi-Fi,Free parking,Air conditioning,Fitness center,Restaurant,Room service,Airport shuttle,"₹2,825"
Laxminarayan Club & Resort,4.4,vadodara,Breakfast ($),Free Wi-Fi,Free parking,Outdoor pool,Air conditioning,Fitness center,Spa,Restaurant,Room service,"₹5,200"
President Hotel,4.1,vadodara,3-star hotel,Free breakfast,Free Wi-Fi,Free parking,Air conditioning,Restaurant,Room service,Full-service laundry,Kid-friendly,"₹2,312"
Pg in Baroda,NA,vadodara,House,Sleeps 2,2 bedrooms,2 bathrooms,2 beds,Balcony,Kitchen,Smoke-free,Cable TV,₹349
"The Fern - An Ecotel Hotel, Vadodara",4.2,vadodara,4-star hotel,Free breakfast,Free Wi-Fi,Free parking,Air conditioning,Fitness center,Restaurant,Room service,Airport shuttle,"₹3,333"
Effotel By Sayaji Vadodara,4.4,vadodara,3-star hotel,Free breakfast,Free Wi-Fi,Free parking,Air conditioning,Fitness center,Restaurant,Room service,Airport shuttle,"₹2,874"
Hotel Grand Canyon,3.9,raipur,4-star hotel,Breakfast,Free Wi-Fi,Free parking,Indoor pool,Hot tub,Air conditioning,Fitness center,Spa,"₹3,674"
The Downton Hotel,4.0,raipur,Free breakfast,Free Wi-Fi,Free parking,Air conditioning,Fitness center,Bar,Restaurant,Room service,Airport shuttle,"₹3,417"
Hotel Meera,3.8,raipur,3-star hotel,Free breakfast,Free Wi-Fi,Parking,Pool,Air conditioning,Restaurant,Room service,Kitchen in some rooms,₹959
Hotel Shivam Residency,3.9,raipur,Breakfast,Free Wi-Fi,Parking,Pool,Air conditioning,Room service,Kitchen in some rooms,Airport shuttle,Full-service laundry,"₹1,255"
Le Roi Raipur Hotel,4.1,raipur,3-star hotel,Free breakfast,Free Wi-Fi,Free parking,Air conditioning,Restaurant,Room service,Airport shuttle,Full-service laundry,"₹1,834"
"Tulip Arena | Hotel, Club & Events by SGL |",4.6,raipur,Free breakfast,Free Wi-Fi,Free parking,Outdoor pool,Air conditioning,Fitness center,Restaurant,Room service,Kitchen in some rooms,"₹2,763"
Aloha City Stay,4.0,raipur,2-star hotel,Free breakfast,Wi-Fi,Parking,Air conditioning,Restaurant,Room service,Airport shuttle,Full-service laundry,₹828
"Hotel Singhania Sarovar Portico,Raipur",4.1,raipur,4-star hotel,Free breakfast,Wi-Fi,Free parking,Pool,Air conditioning,Fitness center,Spa,Bar,"₹4,032"
Club Paraiso,4.3,raipur,3-star hotel,Breakfast,Free Wi-Fi,Free parking,Outdoor pool,Air conditioning,Fitness center,Spa,Restaurant,"₹2,845"
Hotel Grand Canyon,3.9,raipur,4-star hotel,Breakfast,Free Wi-Fi,Free parking,Indoor pool,Hot tub,Air conditioning,Fitness center,Spa,"₹3,563"
Hyatt Raipur,4.3,raipur,5-star hotel,Breakfast ($),Free Wi-Fi,Free parking,Air conditioning,Fitness center,Bar,Restaurant,Room service,"₹7,209"
Shri Shiva Palace,3.7,raipur,3-star hotel,Air conditioning,Kitchen in some rooms,Airport shuttle,Full-service laundry,Kid-friendly,NA,NA,NA,₹736
"Babylon Capital, Raipur",4.2,raipur,Breakfast ($),Free Wi-Fi,Free parking,Pool,Air conditioning,Spa,Restaurant,Room service,Full-service laundry,"₹4,178"
Sayaji Hotel Raipur,4.3,raipur,4-star hotel,Free breakfast,Free Wi-Fi,Parking,Outdoor pool,Air conditioning,Fitness center,Bar,Restaurant,"₹4,523"
Hotel Vennington Court,4.0,raipur,4-star hotel,Breakfast,Free Wi-Fi,Free parking,Outdoor pool,Hot tub,Air conditioning,Fitness center,Spa,"₹3,239"
Citrus Prime Raipur,4.2,raipur,3-star hotel,Free breakfast,Free Wi-Fi,Free parking,Air conditioning,Restaurant,Room service,Full-service laundry,Kid-friendly,"₹2,544"
"Babylon International, Raipur",4.1,raipur,4-star hotel,Free breakfast,Free Wi-Fi,Free parking,Pool,Restaurant,Room service,Kitchen in some rooms,Airport shuttle,"₹3,813"
Hotel Shanti Home,3.4,raipur,3-star hotel,Free Wi-Fi,Parking,Pool,Air conditioning,Restaurant,Room service,Kitchen in some rooms,Full-service laundry,"₹1,391"
Hotel Babylon Inn,4.1,raipur,3-star hotel,Free breakfast,Wi-Fi,Free parking,Air conditioning,Fitness center,Restaurant,Room service,Airport shuttle,"₹4,605"
Hotel Punjab Palace,4.0,raipur,3-star hotel,Free breakfast,Wi-Fi,Air conditioning,Restaurant,Room service,Airport shuttle,Full-service laundry,Kid-friendly,"₹1,583"
BN palace - Deluxe Double Room with Bath,NA,raipur,House,Sleeps 2,1 bedroom,1 bathroom,1 bed,Air conditioning,Crib,Fitness center,Smoke-free,"₹1,009"
Shagun SAA,NA,raipur,Sleeps 2,1 bedroom,Fireplace,Cable TV,Paid parking,No air conditioning,No crib,No elevator,No fitness center,"₹3,270"
Hotel Vennington Court,4.0,raipur,4-star hotel,Breakfast,Free Wi-Fi,Free parking,Outdoor pool,Hot tub,Air conditioning,Fitness center,Spa,"₹3,306"
GOLDEN HOTEL (Boutique Hotel),4.0,raipur,Free breakfast,Free Wi-Fi,Air conditioning,Restaurant,Full-service laundry,Kid-friendly,NA,NA,NA,"₹1,972"
"PARK IRIS HOTELS, Vijayawada",4.0,vijayawada,Free breakfast,Free Wi-Fi,Parking,Pool,Restaurant,Full-service laundry,NA,NA,NA,"₹2,436"
"Red Fox Hotel, Vijayawada",4.0,vijayawada,Free breakfast,Wi-Fi,Free parking,Air conditioning,Restaurant,Room service,Kitchen in some rooms,Airport shuttle,Full-service laundry,"₹3,409"
Hotel Sree Vasudev,4.2,vijayawada,Free Wi-Fi,Pool,Air conditioning,Room service,Kitchen in some rooms,Airport shuttle,Full-service laundry,Accessible,NA,₹537
KODELA GROUP OF COMPANIES,4.9,vijayawada,NA,NA,NA,NA,NA,NA,NA,NA,NA,₹673
Hotel Kosala,4.3,vijayawada,3-star hotel,Free breakfast,Free Wi-Fi,Free parking,Air conditioning,Restaurant,Room service,Kitchen in some rooms,Full-service laundry,"₹1,215"
Mango Hotels Vybrant,4.1,vijayawada,3-star hotel,Free breakfast,Wi-Fi,Free parking,Pool,Air conditioning,Restaurant,Room service,Kitchen in some rooms,"₹2,251"
"Lemon Tree Premier,Vijayawada",4.4,vijayawada,Free breakfast,Free Wi-Fi,Free parking,Pool,Fitness center,Spa,Restaurant,Room service,Kitchen in some rooms,"₹4,949"
Hotel Mamata,3.5,vijayawada,3-star hotel,Free breakfast,Free Wi-Fi,Parking,Air conditioning,Restaurant,Room service,Airport shuttle,Full-service laundry,₹944
New Continental Park Hotel,3.9,vijayawada,3-star hotel,Free breakfast,Free Wi-Fi,Free parking,Air conditioning,Restaurant,Room service,Full-service laundry,Accessible,"₹2,069"
"PARK IRIS HOTELS, Vijayawada",4.0,vijayawada,Free breakfast,Free Wi-Fi,Parking,Pool,Restaurant,Full-service laundry,NA,NA,NA,"₹1,862"
The Eden Park Boutique Hotel,4.4,vijayawada,Free breakfast,Free Wi-Fi,Free parking,Air conditioning,Restaurant,Room service,Airport shuttle,Full-service laundry,Accessible,"₹2,056"
HOTEL MINERVA,4.1,vijayawada,Free breakfast,Parking,Air conditioning,Restaurant,Room service,Airport shuttle,Full-service laundry,Kid-friendly,NA,"₹1,505"
"Red Fox Hotel, Vijayawada",4.0,vijayawada,Free breakfast,Wi-Fi,Free parking,Air conditioning,Restaurant,Room service,Kitchen in some rooms,Airport shuttle,Full-service laundry,"₹2,913"
Haritha Berm Park,4.1,vijayawada,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Park Iris Hotels, MG Road",4.2,vijayawada,Free breakfast,Free Wi-Fi,Restaurant,Room service,Kitchen in some rooms,Full-service laundry,Business center,Smoke-free property,NA,"₹1,710"
Jade Suites,4.3,vijayawada,Free breakfast,Free Wi-Fi,Parking,Pool,Restaurant,Room service,Kitchen in some rooms,Full-service laundry,NA,"₹4,098"
M HOTEL,3.8,vijayawada,Free breakfast,Parking,Air conditioning,Restaurant,Room service,Full-service laundry,Kid-friendly,NA,NA,"₹1,236"
Haian - An Olive Tree Hotel - Hotel in Vijayawada,3.8,vijayawada,Free breakfast,Free Wi-Fi,Parking ($),Pool,Air conditioning,Restaurant,Room service,Kitchen in some rooms,Full-service laundry,"₹1,833"
Hotel Minerva Grand Vijayawada,4.0,vijayawada,4-star hotel,Free breakfast,Wi-Fi,Parking,Air conditioning,Restaurant,Room service,Airport shuttle,Full-service laundry,"₹3,126"
Hotel SK Riverfront,4.2,vijayawada,Breakfast ($),Free Wi-Fi,Free parking,Air conditioning,Restaurant,Room service,Full-service laundry,Smoke-free property,NA,"₹1,533"
Venkateswara Stay Home,3.7,vijayawada,Sleeps 17,3 bedrooms,3 bathrooms,9 beds,120 sq m,Kid-friendly,Heating,Kitchen,Oven stove,"₹6,502"
UPR Paradise,3.0,vijayawada,Sleeps 4,1 bedroom,Air conditioning,Elevator,Fireplace,Kitchen,Cable TV,Paid parking,Free Wi-Fi,"₹1,448"
Hotel Aira,4.1,vijayawada,3-star hotel,Free breakfast,Free Wi-Fi,Free parking,Air conditioning,Restaurant,Room service,Full-service laundry,Accessible,"₹3,363"
Hotel City Central,4.2,vijayawada,3-star hotel,Free breakfast,Free Wi-Fi,Free parking,Air conditioning,Restaurant,Room service,Kitchen in some rooms,Full-service laundry,"₹2,961"
Ibis Coimbatore City Centre,4.4,coimbatore,3-star hotel,Free breakfast,Free Wi-Fi,Free parking,Air conditioning,Pet-friendly,Fitness center,Restaurant,Room service,"₹3,920"
Hash Six Hotels,4.2,coimbatore,4-star hotel,Free breakfast,Wi-Fi,Free parking,Outdoor pool,Air conditioning,Pet-friendly,Fitness center,Spa,"₹3,213"
Hotel Grand Palace,4.0,coimbatore,3-star hotel,Free Wi-Fi,Free parking,Air conditioning,Breakfast,Restaurant,Room service,Airport shuttle,Full-service laundry,"₹1,292"
IVY Residency,4.4,coimbatore,Free Wi-Fi,Free parking,Air conditioning,NA,NA,NA,NA,NA,NA,"₹1,215"
"Lemon Tree Hotel, Coimbatore",4.2,coimbatore,4-star hotel,Free breakfast,Free Wi-Fi,Free parking,Outdoor pool,Hot tub,Air conditioning,Fitness center,Bar,"₹3,598"
"Crystal Lake Suites, Coimbatore",4.7,coimbatore,Free breakfast,Free Wi-Fi,Free parking,Air conditioning,Restaurant,Room service,Kitchen in some rooms,Full-service laundry,Accessible,"₹1,926"
Sugam Hotel Pvt Ltd,3.2,coimbatore,2-star hotel,Free breakfast,Free Wi-Fi,Room service,Full-service laundry,Kid-friendly,NA,NA,NA,₹650
Hotel Vintage Castle,4.4,coimbatore,Free Wi-Fi,Free parking,Air conditioning,Room service,Airport shuttle,Full-service laundry,Accessible,Business center,NA,"₹1,512"
Hotel Thaai Coimbatore - Opposite Railway Station,3.9,coimbatore,3-star hotel,Free breakfast,Free Wi-Fi,Air conditioning,Restaurant,Room service,Airport shuttle,Full-service laundry,Kid-friendly,"₹1,568"
Hotel Lovely Nest,4.0,coimbatore,Breakfast,Wi-Fi,Free parking,Air conditioning,Pet-friendly,Kitchen in some rooms,Airport shuttle,Full-service laundry,Kid-friendly,₹894
Dwaraka inn,4.2,coimbatore,2-star hotel,Free breakfast,Free Wi-Fi,Free parking,Pool,Air conditioning,Pet-friendly,Kitchen in some rooms,Airport shuttle,"₹1,175"
SRI KAMADHENU RESIDENCY,4.7,coimbatore,Breakfast ($),Free Wi-Fi,Free parking,Kitchen in some rooms,Airport shuttle,Full-service laundry,Accessible,NA,NA,"₹1,339"
Hotel Kooloth Lake View Residency,3.5,coimbatore,2-star hotel,Free breakfast,Free Wi-Fi,Air conditioning,Room service,Full-service laundry,Kid-friendly,NA,NA,₹881
Hotel Kiscol Grands,4.2,coimbatore,4-star hotel,Free breakfast,Free Wi-Fi,Parking,Air conditioning,Fitness center,Bar,Restaurant,Room service,"₹2,646"
"HOTEL VIJAY PARK INN, RAMNAGAR, COIMBATORE, TAMILNADU",4.1,coimbatore,3-star hotel,Free breakfast,Free Wi-Fi,Free parking,Air conditioning,Bar,Restaurant,Room service,Full-service laundry,"₹2,024"
Vivanta Coimbatore,4.4,coimbatore,4-star hotel,Free breakfast,Free Wi-Fi,Free parking,Outdoor pool,Air conditioning,Pet-friendly,Fitness center,Spa,"₹5,985"
HOTEL RAAMUS,3.6,coimbatore,1-star hotel,Free breakfast,Wi-Fi,Free parking,Air conditioning,Pet-friendly,Restaurant,Room service,Full-service laundry,"₹1,119"
Hotel Chanma International,3.4,coimbatore,3-star hotel,Free breakfast,Free Wi-Fi,Free parking,Outdoor pool,Air conditioning,Fitness center,Restaurant,Room service,"₹1,077"
Sri Marutham Lodge,3.8,coimbatore,1-star hotel,Breakfast,Air conditioning,Kitchen in some rooms,Full-service laundry,Kid-friendly,NA,NA,NA,₹778
Plaza Inn,4.0,coimbatore,3-star hotel,Free breakfast,Free Wi-Fi,Free parking,Air conditioning,Restaurant,Room service,Airport shuttle,Full-service laundry,"₹1,620"
Pranov Residency Peace Stay | Rooms & Wi-Fi,4.0,coimbatore,Sleeps 25,7 bedrooms,Air conditioning,Fireplace,Paid parking,Free Wi-Fi,No crib,No elevator,No fitness center,"₹1,755"
RJ Home Bridge | Rooms in a Homestay,4.2,coimbatore,Sleeps 10,3 bedrooms,Air conditioning,Fireplace,Kitchen,Cable TV,Paid parking,No crib,No elevator,"₹2,499"
JK Hotels Coimbatore,4.4,coimbatore,Free breakfast,Free Wi-Fi,Free parking,Air conditioning,Bar,Restaurant,Room service,Full-service laundry,Accessible,"₹2,302"
The Orbis Hotel,3.8,coimbatore,3-star hotel,Free breakfast,Wi-Fi,Free parking,Air conditioning,Bar,Restaurant,Room service,Airport shuttle,"₹2,134"
Green Palms Hotel,4.1,ghaziabad,Free breakfast,Free Wi-Fi,Parking ($),Outdoor pool,Bar,Restaurant,Room service,Kitchen in some rooms,Full-service laundry,"₹3,988"
Hotel The Grand Palace,4.1,ghaziabad,Free breakfast,Free Wi-Fi,Free parking,Pool,Air conditioning,Pet-friendly,Fitness center,Spa,Room service,"₹2,132"
The Roseman Hotel & Suites,4.3,ghaziabad,Breakfast ($),Free Wi-Fi,Free parking,Outdoor pool,Air conditioning,Restaurant,Room service,Kitchen in some rooms,Airport shuttle,"₹1,308"
Radisson Blu Kaushambi Delhi NCR,4.4,ghaziabad,5-star hotel,Breakfast ($),Free Wi-Fi,Free parking,Outdoor pool,Air conditioning,Fitness center,Spa,Bar,NA
"Country Inn & Suites by Radisson, Sahibabad, Distt Ghaziabad (U.P.)",4.5,ghaziabad,5-star hotel,Free breakfast,Free Wi-Fi,Free parking,Outdoor pool,Hot tub,Air conditioning,Fitness center,Spa,"₹8,399"
Hotel Royal Park,3.6,ghaziabad,3-star hotel,Free breakfast,Free Wi-Fi,Free parking,Pool,Air conditioning,Bar,Restaurant,Room service,"₹2,258"
Radisson Blu Towers Kaushambi Delhi NCR,4.5,ghaziabad,5-star hotel,Breakfast ($),Free Wi-Fi,Free parking,Pools,Air conditioning,Fitness center,Spa,Bar,NA
"Fortune District Centre, Ghaziabad - Member ITC's hotel group",4.2,ghaziabad,4-star hotel,Free breakfast,Free Wi-Fi,Free parking,Pool,Air conditioning,Fitness center,Spa,Bar,"₹6,894"
Golden Tulip Vasundhara,4.1,ghaziabad,4-star hotel,Breakfast ($),Free Wi-Fi,Free parking,Indoor pool,Air conditioning,Fitness center,Restaurant,Room service,"₹7,115"
Green Palms Hotel,4.1,ghaziabad,Free breakfast,Free Wi-Fi,Parking ($),Outdoor pool,Bar,Restaurant,Room service,Kitchen in some rooms,Full-service laundry,"₹3,988"
Mahagun Sarovar Portico Suites,4.1,ghaziabad,4-star hotel,Free breakfast,Free Wi-Fi,Free parking,Outdoor pool,Air conditioning,Fitness center,Spa,Restaurant,"₹7,718"
Rosellia Banquets & Suites,4.5,ghaziabad,NA,NA,NA,NA,NA,NA,NA,NA,NA,"₹1,904"
Clarks Inn Kaushambi,3.2,ghaziabad,3-star hotel,Free breakfast,Free Wi-Fi,Parking,Air conditioning,Restaurant,Room service,Full-service laundry,Kid-friendly,"₹1,854"
Kinsfolk,4.0,ghaziabad,Free breakfast,Free Wi-Fi,Parking,Pool,Room service,Kitchen in some rooms,Full-service laundry,NA,NA,"₹1,276"
Hotel Krishna Sagar NH 24,3.7,ghaziabad,3-star hotel,Free breakfast,Free Wi-Fi,Free parking,Pool,Air conditioning,Restaurant,Room service,Kitchen in some rooms,"₹2,128"
Swiss Hotel,3.7,ghaziabad,3-star hotel,Free breakfast,Parking,Pool,Restaurant,Room service,Full-service laundry,Kid-friendly,NA,NA
"Lemon Tree Hotel, East Delhi Mall",4.0,ghaziabad,4-star hotel,Free breakfast,Free Wi-Fi,Free parking,Outdoor pool,Air conditioning,Fitness center,Restaurant,Room service,"₹7,051"
